user_id,group,age,city,device,reg_date
user_01480,A,42.0,Санкт-Петербург,Android,2025-06-19
user_01481,B,31.0,Москва,Android,2023-11-02
user_01482,A,52.0,Другой,iOS,2024-06-18
user_01483,B,31.0,Новосибирск,iOS,2024-10-31
user_01484,A,,Москва,Android,2023-08-05
user_01485,B,44.0,Санкт-Петербург,Android,2025-09-23
user_01486,A,20.0,,iOS,2023-06-16
user_01487,B,18.0,Новосибирск,iOS,2025-02-25
user_01488,A,,Екатеринбург,Android,2023-06-25
user_01489,B,47.0,Санкт-Петербург,Android,2024-09-15
user_01490,A,29.0,Москва,iOS,2023-04-12
user_01491,B,60.0,Екатеринбург,iOS,2024-07-28
user_01492,A,,Новосибирск,Android,2025-11-13
user_01493,B,36.0,Санкт-Петербург,Android,2025-06-19
user_01494,A,50.0,Новосибирск,iOS,2025-02-15
user_01495,B,55.0,Санкт-Петербург,iOS,2025-03-13
user_01496,A,55.0,Санкт-Петербург,Android,2024-03-20
user_01497,B,47.0,Москва,Android,2024-03-31
user_01498,A,45.0,Другой,iOS,2023-10-09
user_01499,B,40.0,Другой,iOS,2025-08-01
user_01500,A,42.0,Санкт-Петербург,Android,2025-01-12
user_01501,B,29.0,Екатеринбург,Android,2023-04-02
user_01502,A,26.0,Санкт-Петербург,iOS,2024-10-15
user_01503,B,34.0,Новосибирск,iOS,2024-01-18
user_01504,A,33.0,Москва,Android,2025-04-18
user_01505,B,30.0,Санкт-Петербург,Android,2025-04-27
user_01506,A,41.0,Екатеринбург,iOS,2024-10-18
user_01507,B,44.0,,iOS,2024-03-15
user_01508,A,35.0,Другой,Android,2023-11-07
user_01509,B,49.0,Москва,Android,2023-04-26
user_01510,A,23.0,Екатеринбург,iOS,2025-08-10
user_01511,B,33.0,Екатеринбург,iOS,2023-07-10
user_01512,A,27.0,Новосибирск,Android,2025-06-23
user_01513,B,18.0,Екатеринбург,Android,2024-09-14
user_01514,A,34.0,,iOS,2023-06-05
user_01515,B,33.0,,iOS,2025-05-17
user_01516,A,50.0,Другой,Android,2023-11-13
user_01517,B,41.0,Москва,Android,2024-08-09
user_01518,A,24.0,Екатеринбург,iOS,2025-02-26
user_01519,B,53.0,Другой,iOS,2023-04-09
user_01520,A,47.0,Москва,Android,2023-06-28
user_01521,B,40.0,Екатеринбург,Android,2025-01-02
user_01522,A,32.0,Екатеринбург,iOS,2024-09-18
user_01523,B,25.0,Санкт-Петербург,iOS,2025-08-26
user_01524,A,31.0,Москва,Android,2023-03-23
user_01525,B,,Екатеринбург,Android,2023-05-22
user_01526,A,53.0,Москва,iOS,2024-02-06
user_01527,B,50.0,Санкт-Петербург,iOS,2023-08-29
user_01528,A,30.0,Москва,Android,2022-11-18
user_01529,B,23.0,Санкт-Петербург,Android,2023-09-14
user_01530,A,,Москва,iOS,2023-09-19
user_01531,B,18.0,Екатеринбург,iOS,2025-06-02
user_01532,A,38.0,Москва,Android,2025-11-10
user_01533,B,33.0,Новосибирск,Android,2024-07-06
user_01534,A,30.0,Новосибирск,iOS,2025-01-24
user_01535,B,19.0,Москва,iOS,2025-05-21
user_01536,A,40.0,Санкт-Петербург,Android,2023-12-23
user_01537,B,29.0,Другой,Android,2024-01-13
user_01538,A,23.0,,iOS,2024-08-27
user_01539,B,18.0,Москва,iOS,2024-07-23
user_01540,A,34.0,Санкт-Петербург,Android,2024-08-02
user_01541,B,52.0,Новосибирск,Android,2025-04-26
user_01542,A,51.0,Новосибирск,iOS,2024-10-23
user_01543,B,30.0,Екатеринбург,iOS,2023-05-19
user_01544,A,28.0,Екатеринбург,Android,2022-12-04
user_01545,B,,Санкт-Петербург,Android,2025-09-28
user_01546,A,25.0,Екатеринбург,iOS,2025-02-22
user_01547,B,38.0,,iOS,2023-08-06
user_01548,A,42.0,Другой,Android,2024-07-12
user_01549,B,47.0,Санкт-Петербург,Android,2023-03-25
user_01550,A,33.0,Новосибирск,iOS,2024-12-13
user_01551,B,32.0,Екатеринбург,iOS,2023-03-06
user_01552,A,,Новосибирск,Android,2022-11-19
user_01553,B,26.0,Москва,Android,2024-11-22
user_01554,A,32.0,Новосибирск,iOS,2023-06-30
user_01555,B,38.0,Москва,iOS,2024-06-17
user_01556,A,44.0,Новосибирск,Android,2023-01-20
user_01557,B,26.0,Другой,Android,2024-03-13
user_01558,A,49.0,,iOS,2025-04-20
user_01559,B,32.0,Новосибирск,iOS,2025-02-02
user_01560,A,34.0,,Android,2024-08-30
user_01561,B,27.0,Москва,Android,2025-01-09
user_01562,A,18.0,Москва,iOS,2025-02-26
user_01563,B,43.0,Новосибирск,iOS,2025-01-07
user_01564,A,42.0,Москва,Android,2025-04-27
user_01565,B,32.0,Другой,Android,2024-01-24
user_01566,A,35.0,Санкт-Петербург,iOS,2023-11-08
user_01567,B,40.0,Москва,iOS,2025-07-17
user_01568,A,19.0,Новосибирск,Android,2023-08-29
user_01569,B,29.0,Новосибирск,Android,2023-12-08
user_01570,A,42.0,,iOS,2025-01-13
user_01571,B,22.0,Санкт-Петербург,iOS,2024-11-24
user_01572,A,37.0,Москва,Android,2025-03-21
user_01573,B,21.0,Санкт-Петербург,Android,2023-09-29
user_01574,A,,Другой,iOS,2024-06-30
user_01575,B,34.0,Москва,iOS,2023-08-02
user_01576,A,18.0,Москва,Android,2023-08-20
user_01577,B,46.0,Москва,Android,2022-12-11
user_01578,A,27.0,Санкт-Петербург,iOS,2023-04-13
user_01579,B,26.0,Москва,iOS,2022-12-20
user_01580,A,37.0,,Android,2023-09-08
user_01581,B,46.0,Москва,Android,2025-08-10
user_01582,A,24.0,Москва,iOS,2025-04-30
user_01583,B,35.0,Другой,iOS,2023-08-23
user_01584,A,39.0,Москва,Android,2023-05-10
user_01585,B,41.0,Новосибирск,Android,2023-08-26
user_01586,A,36.0,Москва,iOS,2025-03-18
user_01587,B,31.0,Другой,iOS,2025-06-08
user_01588,A,26.0,Другой,Android,2025-04-07
user_01589,B,35.0,Москва,Android,2023-11-21
user_01590,A,24.0,Новосибирск,iOS,2025-06-05
user_01591,B,18.0,Москва,iOS,2025-09-26
user_01592,A,39.0,Москва,Android,2025-04-04
user_01593,B,44.0,Екатеринбург,Android,2025-05-27
user_01594,A,18.0,Новосибирск,iOS,2025-01-13
user_01595,B,24.0,Другой,iOS,2024-11-14
user_01596,A,41.0,Новосибирск,Android,2024-02-23
user_01597,B,55.0,Москва,Android,2023-12-03
user_01598,A,35.0,Москва,iOS,2025-04-05
user_01599,B,27.0,Другой,iOS,2022-12-03
user_01600,A,33.0,Москва,Android,2025-09-03
user_01601,B,48.0,Новосибирск,Android,2024-03-16
user_01602,A,28.0,Новосибирск,iOS,2025-09-10
user_01603,B,27.0,Другой,iOS,2024-05-22
user_01604,A,30.0,Москва,Android,2025-03-08
user_01605,B,25.0,Новосибирск,Android,2024-12-08
user_01606,A,36.0,Другой,iOS,2023-01-25
user_01607,B,51.0,Другой,iOS,2023-02-03
user_01608,A,38.0,Москва,Android,2025-08-03
user_01609,B,32.0,Москва,Android,2024-12-11
user_01610,A,32.0,Екатеринбург,iOS,2023-07-07
user_01611,B,19.0,Санкт-Петербург,iOS,2025-07-31
user_01612,A,43.0,Другой,Android,2023-04-30
user_01613,B,34.0,Новосибирск,Android,2023-09-04
user_01614,A,33.0,Другой,iOS,2025-10-31
user_01615,B,66.0,Москва,iOS,2024-06-12
user_01616,A,37.0,Другой,Android,2025-06-27
user_01617,B,27.0,Москва,Android,2025-10-11
user_01618,A,,Санкт-Петербург,iOS,2023-04-27
user_01619,B,46.0,Другой,iOS,2025-10-24
user_01620,A,36.0,Новосибирск,Android,2023-05-18
user_01621,B,20.0,Другой,Android,2024-04-03
user_01622,A,44.0,Другой,iOS,2025-07-12
user_01623,B,28.0,Новосибирск,iOS,2023-04-26
user_01624,A,53.0,Екатеринбург,Android,2024-08-18
user_01625,B,,Санкт-Петербург,Android,2023-03-06
user_01626,A,30.0,Другой,iOS,2024-10-21
user_01627,B,47.0,Москва,iOS,2025-11-17
user_01628,A,17.0,Москва,Android,2022-12-10
user_01629,B,43.0,Екатеринбург,Android,2025-07-05
user_01630,A,,Другой,iOS,2025-06-04
user_01631,B,26.0,Другой,iOS,2025-10-02
user_01632,A,28.0,Екатеринбург,Android,2025-07-05
user_01633,B,45.0,Екатеринбург,Android,2024-09-26
user_01634,A,31.0,Москва,iOS,2025-03-29
user_01635,B,,Москва,iOS,2024-11-09
user_01636,A,25.0,Новосибирск,Android,2024-07-13
user_01637,B,39.0,Другой,Android,2024-07-02
user_01638,A,55.0,Санкт-Петербург,iOS,2023-10-27
user_01639,B,24.0,Екатеринбург,iOS,2023-01-29
user_01640,A,35.0,Екатеринбург,Android,2024-08-01
user_01641,B,49.0,Москва,Android,2024-05-04
user_01642,A,34.0,Екатеринбург,iOS,2023-03-23
user_01643,B,39.0,Другой,iOS,2025-07-14
user_01644,A,24.0,Новосибирск,Android,2023-10-30
user_01645,B,39.0,Другой,Android,2023-03-03
user_01646,A,33.0,Другой,iOS,2024-07-07
user_01647,B,44.0,Екатеринбург,iOS,2023-01-12
user_01648,A,46.0,Москва,Android,2024-06-27
user_01649,B,60.0,Москва,Android,2025-08-06
user_01650,A,40.0,Новосибирск,iOS,2023-05-05
user_01651,B,38.0,Другой,iOS,2023-08-04
user_01652,A,36.0,Москва,Android,2025-09-18
user_01653,B,31.0,Новосибирск,Android,2023-04-24
user_01654,A,38.0,,iOS,2024-06-09
user_01655,B,32.0,Москва,iOS,2024-04-17
user_01656,A,36.0,Москва,Android,2023-08-16
user_01657,B,48.0,,Android,2024-06-15
user_01658,A,24.0,Москва,iOS,2024-06-03
user_01659,B,46.0,Новосибирск,iOS,2024-04-27
user_01660,A,48.0,Другой,Android,2022-12-17
user_01661,B,33.0,Санкт-Петербург,Android,2023-07-04
user_01662,A,18.0,Санкт-Петербург,iOS,2023-11-10
user_01663,B,28.0,Екатеринбург,iOS,2023-09-23
user_01664,A,47.0,Москва,Android,2025-05-20
user_01665,B,34.0,Москва,Android,2024-12-14
user_01666,A,25.0,Екатеринбург,iOS,2023-11-12
user_01667,B,29.0,Москва,iOS,2024-05-06
user_01668,A,43.0,Москва,Android,2024-03-15
user_01669,B,40.0,Другой,Android,2025-08-07
user_01670,A,32.0,,iOS,2023-11-23
user_01671,B,31.0,Другой,iOS,2025-11-02
user_01672,A,31.0,Санкт-Петербург,Android,2023-01-24
user_01673,B,25.0,Другой,Android,2024-10-20
user_01674,A,51.0,Другой,iOS,2023-05-09
user_01675,B,31.0,Санкт-Петербург,iOS,2023-09-11
user_01676,A,47.0,Москва,Android,2023-09-29
user_01677,B,50.0,Санкт-Петербург,Android,2025-08-29
user_01678,A,44.0,Москва,iOS,2025-03-12
user_01679,B,30.0,Екатеринбург,iOS,2025-01-10
user_01680,A,39.0,Москва,Android,2024-03-19
user_01681,B,34.0,Москва,Android,2025-05-07
user_01682,A,25.0,Москва,iOS,2023-10-26
user_01683,B,38.0,Новосибирск,iOS,2024-01-23
user_01684,A,23.0,Другой,Android,2024-10-24
user_01685,B,46.0,Новосибирск,Android,2023-03-09
user_01686,A,30.0,Москва,iOS,2024-05-12
user_01687,B,37.0,Москва,iOS,2023-07-13
user_01688,A,37.0,,Android,2023-03-05
user_01689,B,32.0,Новосибирск,Android,2023-10-27
user_01690,A,40.0,Другой,iOS,2025-06-25
user_01691,B,30.0,Москва,iOS,2025-02-11
user_01692,A,43.0,Екатеринбург,Android,2025-07-20
user_01693,B,21.0,Другой,Android,2024-07-27
user_01694,A,36.0,Санкт-Петербург,iOS,2025-07-20
user_01695,B,54.0,,iOS,2025-11-12
user_01696,A,24.0,Другой,Android,2024-03-10
user_01697,B,28.0,Новосибирск,Android,2025-01-03
user_01698,A,40.0,Другой,iOS,2025-01-24
user_01699,B,36.0,Москва,iOS,2025-07-16
user_01700,A,38.0,Екатеринбург,Android,2024-05-08
user_01701,B,39.0,Санкт-Петербург,Android,2023-09-11
user_01702,A,41.0,Санкт-Петербург,iOS,2025-11-08
user_01703,B,46.0,Екатеринбург,iOS,2025-04-26
user_01704,A,39.0,Москва,Android,2022-12-12
user_01705,B,32.0,Новосибирск,Android,2024-07-01
user_01706,A,41.0,Новосибирск,iOS,2025-05-25
user_01707,B,53.0,Другой,iOS,2025-01-08
user_01708,A,33.0,Москва,Android,2024-08-25
user_01709,B,25.0,Москва,Android,2025-11-07
user_01710,A,46.0,Екатеринбург,iOS,2023-02-10
user_01711,B,33.0,Другой,iOS,2023-06-05
user_01712,A,18.0,Санкт-Петербург,Android,2025-11-10
user_01713,B,43.0,Новосибирск,Android,2024-11-11
user_01714,A,29.0,Москва,iOS,2025-04-20
user_01715,B,34.0,Санкт-Петербург,iOS,2024-05-29
user_01716,A,38.0,Новосибирск,Android,2024-10-04
user_01717,B,36.0,Екатеринбург,Android,2024-05-24
user_01718,A,42.0,Москва,iOS,2024-05-17
user_01719,B,30.0,Санкт-Петербург,iOS,2023-06-07
user_01720,A,40.0,,Android,2024-04-23
user_01721,B,32.0,Другой,Android,2025-01-27
user_01722,A,42.0,Санкт-Петербург,iOS,2025-06-19
user_01723,B,41.0,Новосибирск,iOS,2024-03-27
user_01724,A,25.0,Санкт-Петербург,Android,2023-12-22
user_01725,B,45.0,Новосибирск,Android,2025-10-17
user_01726,A,29.0,Екатеринбург,iOS,2024-10-09
user_01727,B,43.0,Екатеринбург,iOS,2023-11-21
user_01728,A,38.0,Другой,Android,2024-08-20
user_01729,B,53.0,Новосибирск,Android,2022-12-09
user_01730,A,32.0,Москва,iOS,2022-12-05
user_01731,B,31.0,Новосибирск,iOS,2023-04-06
user_01732,A,34.0,Москва,Android,2022-12-12
user_01733,B,31.0,Другой,Android,2025-03-09
user_01734,A,42.0,Другой,iOS,2023-06-06
user_01735,B,18.0,Екатеринбург,iOS,2025-10-28
user_01736,A,24.0,,Android,2023-06-18
user_01737,B,24.0,Другой,Android,2025-05-19
user_01738,A,44.0,Новосибирск,iOS,2024-11-06
user_01739,B,52.0,Новосибирск,iOS,2024-02-10
user_01740,A,33.0,Москва,Android,2024-06-20
user_01741,B,33.0,Санкт-Петербург,And+E1782roid,2024-04-16
user_01742,A,35.0,Санкт-Петербург,IOS,2023-12-18
user_01743,B,46.0,Москва,iOS,2023-01-26
user_01744,A,25.0,Санкт-Петербург,Android,2023-01-05
user_01745,B,37.0,Екатеринбург,Android,2023-05-25
user_01746,A,44.0,Санкт-Петербург,iOS,2023-03-14
user_01747,B,40.0,Новосибирск,iOS,2024-02-05
user_01748,A,36.0,Санкт-Петербург,Android,2023-07-25
user_01749,B,45.0,Екатеринбург,Android,2023-07-21
user_01750,A,18.0,Москва,iOS,2023-05-13
user_01751,B,41.0,Санкт-Петербург,iOS,2023-08-11
user_01752,A,28.0,Санкт-Петербург,Android,2024-12-26
user_01753,B,18.0,Екатеринбург,Android,2023-12-01
user_01754,A,40.0,Санкт-Петербург,iOS,2023-07-03
user_01755,B,48.0,Москва,iOS,2023-11-30
user_01756,A,33.0,Другой,Android,2024-04-19
user_01757,B,44.0,Новосибирск,Android,2024-07-13
user_01758,A,51.0,Москва,iOS,2025-07-01
user_01759,B,48.0,Другой,iOS,2023-04-22
user_01760,A,51.0,Москва,Android,2025-06-03
user_01761,B,42.0,Санкт-Петербург,Android,2024-06-06
user_01762,A,35.0,Новосибирск,iOS,2025-04-10
user_01763,B,117.0,Новосибирск,iOS,2024-09-10
user_01764,A,32.0,Новосибирск,Android,2024-04-28
user_01765,B,26.0,Москва,Android,2023-10-15
user_01766,A,56.0,Москва,iOS,2023-04-18
user_01767,B,33.0,Другой,iOS,2024-06-07
user_01768,A,36.0,Екатеринбург,Android,2023-03-25
user_01769,B,40.0,Москва,Android,2025-01-09
user_01770,A,35.0,Москва,iOS,2025-01-21
user_01771,B,51.0,Москва,iOS,2024-09-29
user_01772,A,28.0,Москва,Android,2023-03-21
user_01773,B,36.0,Другой,Android,2024-04-29
user_01774,A,27.0,Москва,iOS,2024-05-13
user_01775,B,21.0,Новосибирск,iOS,2023-11-17
user_01776,A,28.0,Санкт-Петербург,Android,2025-05-08
user_01777,B,34.0,Екатеринбург,Android,2023-04-09
user_01778,A,30.0,Санкт-Петербург,iOS,2025-08-21
user_01779,B,28.0,Новосибирск,iOS,2024-01-02
user_01780,A,20.0,Новосибирск,Android,2025-01-30
user_01781,B,34.0,Другой,Android,2023-11-18
user_01782,A,19.0,Москва,iOS,2025-08-21
user_01783,B,42.0,Санкт-Петербург,iOS,2023-06-28
user_01784,A,35.0,,Android,2023-09-08
user_01785,B,20.0,Москва,Android,2025-04-19
user_01786,A,31.0,Новосибирск,iOS,2024-02-08
user_01787,B,27.0,Санкт-Петербург,iOS,2023-06-23
user_01788,A,38.0,Москва,Android,2025-05-10
user_01789,B,48.0,Новосибирск,Android,2024-05-01
user_01790,A,18.0,Новосибирск,iOS,2023-06-17
user_01791,B,101.0,Москва,iOS,2023-01-28
user_01792,A,33.0,Санкт-Петербург,Android,2023-04-16
user_01793,B,41.0,Другой,Android,2023-04-11
user_01794,A,37.0,Санкт-Петербург,iOS,2024-04-14
user_01795,B,27.0,Екатеринбург,iOS,2025-05-19
user_01796,A,31.0,,Android,2022-12-26
user_01797,B,27.0,Москва,Android,2025-09-02
user_01798,A,45.0,Екатеринбург,iOS,2023-09-18
user_01799,B,35.0,Москва,iOS,2022-11-19
user_01800,A,54.0,Москва,Android,2023-02-03
user_01801,B,34.0,Санкт-Петербург,Android,2025-01-25
user_01802,A,27.0,Москва,iOS,2024-05-16
user_01803,B,19.0,Екатеринбург,iOS,2023-09-24
user_01804,A,18.0,,Android,2024-09-23
user_01805,B,14.0,Санкт-Петербург,Android,2025-01-27
user_01806,A,37.0,Москва,iOS,2022-11-25
user_01807,B,40.0,,iOS,2025-10-08
user_01808,A,19.0,Другой,Android,2025-08-18
user_01809,B,43.0,Новосибирск,Android,2025-07-24
user_01810,A,30.0,Другой,iOS,2025-04-29
user_01811,B,36.0,Екатеринбург,iOS,2025-02-22
